id,city,name,link,img,address,rating,price,Front desk [24-hour],Kids club,Playground,Kitchen,Swimming pool [indoor],Golf course [on-site],Swimming pool [kids],Hot tub,Jacuzzi,Steamroom,Shared kitchen,Nightclub,Family room,Garden,Massage,Swimming pool [outdoor],Bar,Spa,Golf course (within 3 km),Shops,Sauna,Tennis court,Fitness center,Babysitting service,Restaurants
DaLat349,Da Lat,Dalat Alan Hostel,https://www.agoda.com/dalat-alan-hostel/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/184593566.jpg?k=813e480f7f6fe0cb4631e5e33df306a9a89e7c84359aa23e27f9ad35b29701c8&o=,"110 Nguyen Thi Nghia, Dalat City Center, Dalat, Vietnam",9.1,216450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat350,Da Lat,T&K Guesthouse,https://www.agoda.com/t-k-guesthouse/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/max500/219535355.jpg?k=0c53da8209117df749ade9478039541d43c616557c8d363afe225c4a05baa40c&o=,"31 Le Dai Hanh, Dalat City Center, Dalat, Vietnam",8.4,389610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat351,Da Lat,Nhat Nam Hotel,https://www.agoda.com/nhat-nam-hotel/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1&tspTypes=2,https://q-xx.bstatic.com/xdata/images/hotel/max500/101828984.jpg?k=2fd0b7f05f0a29f90508481654f52e865cd671726cde71c9b348781b2337d75b&o=,"6/3 Ba Trieu, Ward 3 , Dalat City Center, Dalat, Vietnam",8.4,190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat352,Da Lat,My Dream Hotel,https://www.agoda.com/my-dream-hotel/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1&tspTypes=9,https://pix6.agoda.net/hotelImages/411/411826/411826_14040117070018930900.jpg?s=1024x768,"213A Phan dinh Phung Street, Dalat City Center, Dalat, Vietnam",8.0,215584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat353,Da Lat,Dalat Anh Khoa Hostel,https://www.agoda.com/dalat-anh-khoa-hostel_2/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix6.agoda.net/hotelImages/6012472/-1/d8151bef740f1167e030431af19c1376.jpg?s=1024x768,"D54 Hoang Van Thu - Phuong 04 - Dalat - LamDong, Dalat City Center, Dalat, Vietnam",7.8,216450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat354,Da Lat,Homestay HoLo,https://www.agoda.com/homestay-holo/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/168515152.jpg?k=6274c2bbd6fd0e5457bcb6ed9732f063789e36a2fa309b80be7bb2627c25e392&o=,"61b Nguyễn Văn Trỗi, Dalat City Center, Dalat, Vietnam",8.7,154545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat355,Da Lat,Century hotel,https://www.agoda.com/century-hotel_2/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix6.agoda.net/hotelImages/7243747/-1/61dd999d84aa263c39d8f40a7f077a06.jpg?s=1024x768,"60 Ngo Thi Sy Street,ward 4, Dalat City Center, Dalat, Vietnam, 67000",3.6,272000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat356,Da Lat,Maika Condotel DaLat,https://www.agoda.com/maika-condotel-dalat/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix5.agoda.net/hotelImages/564/5647701/5647701_18080801200067340067.jpg?s=1024x768,"R406 - Da Lat Center Building, 10 Phan Boi Chau, Ward 1, Da Lat, Dalat City Center, Dalat, Vietnam, 670000",8.6,2038528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat358,Da Lat,Queen Villa Hotel 2,https://www.agoda.com/queen-villa-hotel-2/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix5.agoda.net/hotelImages/712/7125750/7125750_19042421510073953261.jpg?s=1024x768,"53 Phu DongThien Vuong, Dalat, Dalat, Vietnam, 670000",6.8,258874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat359,Da Lat,Trung Nghia Hotel,https://www.agoda.com/trung-nghia-hotel/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix5.agoda.net/hotelImages/288/288837/288837_15062516530030846291.jpg?s=1024x768,"257 Phan Dinh Phung, Ward 2, Dalat City Center, Dalat, Vietnam",5.7,154978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat361,Da Lat,Ladophar Hotel,https://www.agoda.com/ladophar-hotel/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1&tspTypes=2,https://pix6.agoda.net/hotelImages/463265/-1/ac5cf30afcd89938b62662d6d03c857b.jpg?s=1024x768,"34 Hoa Binh, ward 1, Dalat City Center, Dalat, Vietnam",8.2,216450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat362,Da Lat,Lien Son Da Lat Hotel,https://www.agoda.com/lien-son-da-lat-hotel/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix6.agoda.net/hotelImages/818/8189733/8189733_19062810590076871206.jpg?s=1024x768,"88 Bui Thi Xuan, phuong 2, Dalat City Center, Dalat, Vietnam, 66109",8.8,649351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat363,Da Lat,Thi Thao Gardenia Hotel,https://www.agoda.com/thi-thao-gardenia-hotel/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1&tspTypes=3,https://pix6.agoda.net/hotelImages/284/284903/284903_15062215490030259818.jpg?s=1024x768,"137-139 Phan Boi Chau, Ward 1, Dalat City Center, Dalat, Vietnam",6.5,417273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat364,Da Lat,Daisy Gold Dalat Hotel,https://www.agoda.com/daisy-gold-dalat-hotel/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix6.agoda.net/hotelImages/877/8773295/8773295_19072308130078331094.jpg?s=1024x768,"14 Suong Nguyet Anh, 9 Ward, Dalat City, Xuan Huong Lake Area, Dalat, Vietnam, 670000",9.6,818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat365,Da Lat,Luto Hotel,https://www.agoda.com/luto-hotel_2/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix5.agoda.net/hotelImages/936/9361371/9361371_19081414280079256213.jpg?s=1024x768,"11B Luong The Vinh Street, 3 Sub-district, Da Lat city, Lam Dong province, Tuyen Lam Lake, Dalat, Vietnam, 66116",9.6,227273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat366,Da Lat,Le Jardin homestay,https://www.agoda.com/le-jardin-homestay/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1&tspTypes=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/176307435.jpg?k=fb32c102a15ac116441b66b42f1ad6b324db73982c195ed5134048cc1204ecd1&o=,"68 Tran Dai Nghia, Love Valley / Dream Hill, Dalat, Vietnam",9.1,418182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat367,Da Lat,Xuan Hong 2 Hotel,https://www.agoda.com/xuan-hong-2-hotel/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix5.agoda.net/hotelImages/583/583693/583693_15060417090028544187.jpg?s=1024x768,"71 Nam ky khoi nghia, Dalat City Center, Dalat, Vietnam, 61000",6.0,323357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat368,Da Lat,Coc Coc Hostel,https://www.agoda.com/coc-coc-hostel_2/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1&tspTypes=6,https://q-xx.bstatic.com/xdata/images/hotel/840x460/90130102.jpg?k=40812d2832a40e5ceccab790164e8cdf91ec84a33c747dbf2cbb59ce6977c023&o=,"80 Tran Quang Khai, Love Valley / Dream Hill, Dalat, Vietnam",8.4,103896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat369,Da Lat,City Pass Da Lat,https://www.agoda.com/city-pass-da-lat/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/186858014.jpg?k=45103f317dd4098f7e54ba194f3792cd9784c485e32787e408cbe4ff835872d7&o=,"47/3 Hoang Dieu, Dalat City Center, Dalat, Vietnam",8.8,164502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat370,Da Lat,Cub Homestay,https://www.agoda.com/cub-homestay/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/165786594.jpg?k=586b7d640db7478d795848b5627585c7dcf3baa05b7e014eb703af742e56300b&o=,"27S Lê Hồng Phong, phường 2, tp Đà Lạt, Dalat City Center, Dalat, Vietnam",8.5,363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat371,Da Lat,Hotel Du Lys,https://www.agoda.com/hotel-du-lys_2/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1&tspTypes=3,https://pix5.agoda.net/hotelImages/362/3628539/3628539_17120716380060278237.jpg?s=1024x768,"14 Nam Ky Khoi Nghia, Ward 1, Dalat City Center, Dalat, Vietnam, 670000",7.7,520714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat373,Da Lat,Starhill Hotel,https://www.agoda.com/starhill-hotel/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/137174146.jpg?k=afed4872355cb2f85bd34d0e6344d52ed2a9c6748fe97ea8a104d67982db95ea&o=,"32 Đường 3/2 Phường 1 Đà Lạt, Dalat City Center, Dalat, Vietnam",8.6,307792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat374,Da Lat,Khanh Lam Villa,https://www.agoda.com/khanh-lam-villa/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix6.agoda.net/hotelImages/488/488837/488837_15080615360033788468.jpg?s=1024x768,"206 Nguyen cong Tru Street, Cam Ly Falls, Dalat, Vietnam",8.5,259740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat375,Da Lat,Dalat ECO Hotel 2,https://www.agoda.com/dalat-eco-hotel-2/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/124472148.jpg?k=5350bdebc4eb554174b7d12164c3f6297e301e3083ada290aa33b2b67acc095c&o=,"C46-47 KQH Hoang Van Thu, Ward 4 , Dalat City Center, Dalat, Vietnam",8.8,168831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat376,Da Lat,Home 1988,https://www.agoda.com/home-1988_2/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1&tspTypes=6,https://q-xx.bstatic.com/xdata/images/hotel/840x460/64431749.jpg?k=98c1f24078c9d752d0f2aca292a84d7126ceaffc635bf457d62d7ada2ceaf343&o=,"26/1A Phu Dong Thien Vuong, Cam Ly Falls, Dalat, Vietnam",8.5,155844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat377,Da Lat,My Anh Guest House,https://www.agoda.com/my-anh-guest-house/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/117963076.jpg?k=2f137081a933b82698b9095de163bdf60d11db1e6b2e839bf7c7838583c0b842&o=,"02 Tan Da Street, Dalat City Center, Dalat, Vietnam",8.1,173160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat380,Da Lat,Lien Huong Hotel,https://www.agoda.com/lien-huong-hotel/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix5.agoda.net/hotelImages/1178075/-1/ac11a9c4ed9982a9bdaaa2a19def58d5.jpg?s=1024x768,"5-7 Yersin, Old Train Station, Dalat, Vietnam",7.3,345455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat381,Da Lat,Khanh Hong Hotel,https://www.agoda.com/khanh-hong-hotel/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix5.agoda.net/hotelImages/660/6600347/6600347_19021610480072306453.jpg?s=1024x768,"33 Nguyen Chi Thanh, phuong 1, Dalat City Center, Dalat, Vietnam, 670000",7.2,262286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat382,Da Lat,Mint Home,https://www.agoda.com/mint-home/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/120416641.jpg?k=1b496931a9a7629891b0b1d34aae87cc29a7f0ce773fd690e743c96175e95b7f&o=,"364 Phan Dinh Phung, Cam Ly Falls, Dalat, Vietnam",8.6,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat383,Da Lat,Mong Mo Resort,https://www.agoda.com/mong-mo-resort/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix5.agoda.net/hotelImages/237/237358/237358_14041311360019061421.jpg?s=1024x768,"5 -7 Mai Anh Dao Street, Love Valley / Dream Hill, Dalat, Vietnam",7.3,649351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat384,Da Lat,Sky Homestay,https://www.agoda.com/sky-homestay/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1&tspTypes=9,https://q-xx.bstatic.com/xdata/images/hotel/840x460/110669508.jpg?k=a47ba0feea0e4e187e42925675fbd94d35ab18880a66fa91cf37e20b70986458&o=,"1/1 Le Hong Phong, Ward 4, Dalat City Center, Dalat, Vietnam",8.1,259740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat385,Da Lat,Queen Villa Hotel,https://www.agoda.com/queen-villa-hotel/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix5.agoda.net/hotelImages/255/2552154/2552154_17090512020055979427.jpg?s=1024x768,"17C Tran Hung Dao street, 10 ward, Dalat city, Old Train Station, Dalat, Vietnam, 02633",7.7,406061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat386,Da Lat,Duy Phuong Dalat Hotel,https://www.agoda.com/duy-phuong-dalat-hotel/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix5.agoda.net/hotelImages/111/1119836/1119836_15102212010037052535.jpg?s=1024x768,"A9 Three Trieu Da Lat Vietnam, Dalat City Center, Dalat, Vietnam, 0888603339",6.5,190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat387,Da Lat,Meri House,https://www.agoda.com/meri-house/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1&tspTypes=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/124294401.jpg?k=7fcd880f099cb4f06d0a7cfc8560a388e226fe98885f571b5e1b6e731f502142&o=,"3/2 La Son Phu Tu, Love Valley / Dream Hill, Dalat, Vietnam",9.3,176182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat388,Da Lat,Khach san Lien Son - Đa Lat,https://www.agoda.com/khach-san-lien-son-a-lat/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1&tspTypes=9,https://q-xx.bstatic.com/xdata/images/hotel/840x460/190049277.jpg?k=fb64b475041e3aacc5cab589717bd6cd855a1dc300441853e81686dd8839d1d1&o=,"Bùi Thị Xuân 88, Dalat City Center, Dalat, Vietnam",9.4,238773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat390,Da Lat,Kim Nhung Hotel,https://www.agoda.com/kim-nhung-hotel/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix5.agoda.net/hotelImages/117/1178794/1178794_16031016500040658243.jpg?s=1024x768,"63 Nguyen Luong Bang, Dalat City Center, Dalat, Vietnam, 670000",8.9,259740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat391,Da Lat,The Orchid Villa,https://www.agoda.com/the-orchid-villa/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix5.agoda.net/hotelImages/248/2486254/2486254_17081722240055489347.jpg?s=1024x768,"120 To Hien Thanh, ward 3, Dalat, Ngoc Lan Villa, Old Train Station, Dalat, Vietnam, 670000",7.8,852814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat392,Da Lat,Antonico Villa Dalat,https://www.agoda.com/antonico-villa-dalat_2/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/117954399.jpg?k=447221d2c2cf603f0c61e07292ad789b808f97bbc185b133065feae70dc2611b&o=,"Alley 20 Hoang Hoa Tham , Ward 10, Old Train Station, Dalat, Vietnam",9.2,703403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat393,Da Lat,An An Dalat,https://www.agoda.com/an-an-dalat_2/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix6.agoda.net/hotelImages/358/3586096/3586096_17113019360060083048.jpg?s=1024x768,"7 KQH Nguyen Cong Tru, Cam Ly Falls, Dalat, Vietnam, 670000",5.6,227273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat394,Da Lat,Ngoc Loan Hostel,https://www.agoda.com/ngoc-loan-hostel/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix5.agoda.net/hotelImages/719/7194891/7194891_19050111510074178791.jpg?s=1024x768,"176 pham ngoc thach, Dalat City Center, Dalat, Vietnam, 66000",9.4,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat395,Da Lat,Lightning House,https://www.agoda.com/lightning-house/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1&tspTypes=2,https://q-xx.bstatic.com/xdata/images/hotel/840x460/214637528.jpg?k=d97bd385b5a088017d2894b283e641111291724022d60c8cf0f1e487e022b8c8&o=,"82/16/4 Nguyễn Thị Nghĩa - Phường 2, Dalat City Center, Dalat, Vietnam",9.3,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat396,Da Lat,Pin's Home,https://www.agoda.com/pin-s-home/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1&tspTypes=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/171885621.jpg?k=7bbf819eeac20a3694b217736760d74661f080d25e38cd79e0f98cac8d23dce1&o=,"Nguyễn Đình Chiểu 8/9, Old Train Station, Dalat, Vietnam",9.4,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat397,Da Lat,LE PHUONG B&B,https://www.agoda.com/le-phuong-b-b/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/144160183.jpg?k=60ba4a2c798d64880fbeedc4b92beec970d7f4ab4802ac244013727f019cfe41&o=,"82/28 Nguyen Chi Thanh, Dalat City Center, Dalat, Vietnam",7.0,436364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat398,Da Lat,Van Nam Hotel,https://www.agoda.com/van-nam-hotel/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1&tspTypes=2,https://q-xx.bstatic.com/xdata/images/hotel/840x460/220270170.jpg?k=f79b2012b3f95fd7d94ab78a04be8ab7f6f244c50bedf340c743ecda9a323996&o=,"16/3 Nguyen Thi Dinh, District 5, Dalat City Center, Dalat, Vietnam",8.9,155844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat399,Da Lat,RUBY Hotel,https://www.agoda.com/ruby-hotel_2/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix5.agoda.net/hotelImages/684/6844992/6844992_19040712260073572409.jpg?s=1024x768,"122A Co Loa, Cam Ly Falls, Dalat, Vietnam, 66000",2.0,541667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat400,Da Lat,Adamas Villa,https://www.agoda.com/adamas-villa/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix5.agoda.net/hotelImages/6405761/-1/1b10f069e075edf814f6c672cc924db3.png?s=1024x768,"20 Khoi Nghia Bac Son, Old Train Station, Dalat, Vietnam",5.2,534545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat401,Da Lat,Sepia Hotel,https://www.agoda.com/sepia-hotel/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix5.agoda.net/hotelImages/882/8828979/8828979_19073114280078527153.jpg?s=1024x768,"5A Yen The, ward 10, Da Lat, Old Train Station, Dalat, Vietnam, 670000",9.6,1298701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
