id,city,name,link,img,address,rating,price,Swimming pool [kids],Nightclub,Spa,Restaurants,Hot tub,Steamroom,Front desk [24-hour],Family room,Babysitting service,Garden,Bar,Kids club,Shops,Kitchen,Poolside bar,Swimming pool [outdoor],Mini golf course,Fitness center,Tennis court,Massage,Sauna,Golf course [on-site],Swimming pool [indoor],Private beach
NhaTrang194,Nha Trang,Cham Oasis Nha Trang - Resort Condotel,https://www.agoda.com/cham-oasis-nha-trang-resort-condotel/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1&tspTypes=5,https://pix6.agoda.net/hotelImages/1515778/-1/af8d5f9fdd3c936efd5cbbdf8f36fd8b.jpg?s=1024x768,"No 304, 2/4 Street, Vinh Phuoc Ward, Nha Trang City, Ngoc Hiep, Nha Trang, Vietnam",8.4,1753247,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NhaTrang196,Nha Trang,Phantasia Apartments Nha Trang,https://www.agoda.com/phantasia-apartments-nha-trang/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1&tspTypes=2,https://pix6.agoda.net/hotelImages/5891142/-1/718a331b48ed2280bd20f96d44e6373b.jpg?s=1024x768,"60 Tran Phu, Loc Tho, Nha Trang, Vietnam, 650000",8.1,735931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang198,Nha Trang,Isena Nha Trang Hotel,https://www.agoda.com/isena-nha-trang-hotel_2/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix5.agoda.net/hotelImages/2374635/-1/1f63a6c16be6490fb203f3ce638cc449.jpg?s=1024x768,"02 Nguyen Thien Thuat Street, Tan Lap, Nha Trang, Vietnam",8.1,818182,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
NhaTrang205,Nha Trang,Luxury Nha Trang Hotel,https://www.agoda.com/luxury-nha-trang-hotel/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1&tspTypes=2,https://pix5.agoda.net/hotelImages/297/297064/297064_14031313300018682423.jpg?s=1024x768,"24 Tran Phu Street, Loc Tho, Nha Trang, Vietnam",7.0,672078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang217,Nha Trang,Indochine Nha Trang Hotel,https://www.agoda.com/indochine-nha-trang-hotel/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix5.agoda.net/hotelImages/293/293243/293243_15060916540029056305.jpg?s=1024x768,"36 Hung Vuong Street, Loc Tho, Nha Trang, Vietnam",7.2,458961,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NhaTrang218,Nha Trang,Duy Phuoc Hotel Nha Trang,https://www.agoda.com/duy-phuoc-hotel-nha-trang/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix6.agoda.net/hotelImages/517/517454/517454_15062221450030311182.jpg?s=1024x768,"99C Nguyen Thien Thuat Street, Loc Tho, Nha Trang, Vietnam",8.1,196537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang219,Nha Trang,OYO 170 Truc Hung Hotel,https://www.agoda.com/oyo-170-truc-hung-hotel/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix5.agoda.net/hotelImages/6858002/-1/7f7b8bb02a54c7a15f680ac8d7c76833.jpg?s=1024x768,"42 Phan Chu Trinh St, Van Thanh Ward, Nha trang City, Xuong Huan, Nha Trang, Vietnam, 650000",7.6,259740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang220,Nha Trang,Paragon Villa Hotel Nha Trang,https://www.agoda.com/paragon-villa-hotel-nha-trang/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix6.agoda.net/hotelImages/256/256079/256079_14071611140020289592.jpg?s=1024x768,"Lot 203, Box DL, B01, An Vien Eco Tourism Area, Vinh Nguyen Ward, Vinh Truong, Nha Trang, Vietnam",7.3,584416,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NhaTrang221,Nha Trang,BX Hotel Apartment,https://www.agoda.com/bx-hotel-apartment/hotel/all/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1&tspTypes=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/97471195.jpg?k=340ebd47794c6f131d08ebf76be9252b576624bb2633977aa290966c84a7f8a7&o=,"63/2 Nguyễn Thị Minh Khai, Tan Lap, Nha Trang, Vietnam",9.4,303030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang222,Nha Trang,Dag Hotel,https://www.agoda.com/dag-hotel/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix5.agoda.net/hotelImages/705/705378/705378_15061923060030090541.jpg?s=1024x768,"59A Le Thanh Phuong, Phuong Sai, Khanh Hoa, Van Thang, Nha Trang, Vietnam, 0084",6.2,216450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang223,Nha Trang,Volga Nha Trang Hotel,https://www.agoda.com/volga-nha-trang-hotel/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix5.agoda.net/hotelImages/5781619/-1/77f1558a0a7751a9bfeb0b2e306b1de9.jpg?s=1024x768,"06B Bai Duong Street, Vinh Hai Ward, Nha Trang City, Vinh Hai, Nha Trang, Vietnam",9.0,707706,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang224,Nha Trang,Whale Island Resort,https://www.agoda.com/whale-island-resort/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix5.agoda.net/hotelImages/764/764477/764477_15072709380033060911.jpg?s=1024x768,"Dam Mon Village, Van Thanh Comnune, Van Ninh Town, Khanh Hoa province (the North of Van Phong Bay), Van Phong Bay, Nha Trang, Vietnam",8.1,1090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang225,Nha Trang,Nina Apartments,https://www.agoda.com/nina-apartments/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix5.agoda.net/hotelImages/161/1619252/1619252_16102718070048194311.jpg?s=1024x768,"60 Tran Phu street, Loc Tho, Nha Trang, Vietnam, 650000",8.3,619895,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NhaTrang226,Nha Trang,Cham Homestay Nha Trang,https://www.agoda.com/cham-homestay-nha-trang/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix5.agoda.net/hotelImages/4387131/-1/e1951d4ea9e4b8b6b509ec42c3e8b8d3.jpg?s=1024x768,"176/9 Hung Vuong, Nha Trang, Loc Tho, Nha Trang, Vietnam, 650000",7.9,225108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang227,Nha Trang,Bellevue Hotel,https://www.agoda.com/bellevue-hotel_2/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1&tspTypes=9,https://pix6.agoda.net/hotelImages/1880156/-1/9991625f55ea8816a9d72f25f6522728.jpg?s=1024x768,"06 Pham Van Dong Street, Vinh Hai, Nha Trang, Vietnam",7.9,627273,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang228,Nha Trang,The Swan Hotel,https://www.agoda.com/the-swan-hotel/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix6.agoda.net/hotelImages/5597960/-1/977c99c566639c664e0882df1649c1eb.jpg?s=1024x768,"5A Tue Tinh st, Loc Tho ward, Nha Trang city, Khanh Hoa province, Loc Tho, Nha Trang, Vietnam, 65000",8.5,666667,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang229,Nha Trang,Nha Trang Center Place Apartments,https://www.agoda.com/nha-trang-center-place-apartments/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1&tspTypes=3,https://pix6.agoda.net/hotelImages/4970618/-1/39c52d4ea1e42bcc87453625a578bd28.jpg?s=1024x768,"60 Tran Phu, Muong Thanh Centre, Nha Trang, Loc Tho, Nha Trang, Vietnam, 650000",6.5,476190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang230,Nha Trang,Bondi Backpackers Nha Trang,https://www.agoda.com/bondi-backpackers-nha-trang/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix6.agoda.net/hotelImages/4629184/-1/b93880591523a798a64fa81e70235742.jpg?s=1024x768,"35/91 Nguyen Thien Thuat, Loc Tho, Nha Trang, Vietnam, 652080",8.1,393939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang231,Nha Trang,Sea Pearl Hotel Nha Trang,https://www.agoda.com/sea-pearl-hotel-nha-trang/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix6.agoda.net/hotelImages/5586857/-1/ecea6c41b2d197bd06460bee7ab542b0.jpg?s=1024x768,"98A Tran Phu, Loc Tho, Nha Trang, Vietnam, 650000",7.8,1069519,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NhaTrang232,Nha Trang,Tan Phu Hung,https://www.agoda.com/tan-phu-hung/hotel/all/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/196588421.jpg?k=4eb6089f5e9f1d48ccc1e142a45cad356252098476c5851f0ae32aa4343ab680&o=,"72 Nguyễn Chí Thanh, Cam Ranh, Nha Trang, Vietnam",6.6,254545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang233,Nha Trang,Dung Trinh Hotel,https://www.agoda.com/dung-trinh-hotel/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1&tspTypes=9,https://pix5.agoda.net/hotelImages/255/255716/255716_15062009130030096981.jpg?s=1024x768,"5R Quan Tran, Hung Vuong Street, Loc Tho, Nha Trang, Vietnam",6.7,259740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang234,Nha Trang,Dhome Nha Trang,https://www.agoda.com/dhome-nha-trang/hotel/all/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1&tspTypes=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/182394527.jpg?k=a4e83d63bde0cfbe4c386f6799d7c35df2ccaaa3777fc7c3594850ccc32188f6&o=,"66 Đoàn Trần Nghiệp, Vinh Phuoc, Nha Trang, Vietnam",9.4,363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang235,Nha Trang,Tuyet Mai Hotel,https://www.agoda.com/tuyet-mai-hotel/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1&tspTypes=2,https://pix6.agoda.net/hotelImages/394/394487/394487_15061210170029354560.jpg?s=1024x768,"5A Hung Vuong Street, Loc Tho, Nha Trang, Vietnam",7.4,173160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang236,Nha Trang,Seatel,https://www.agoda.com/seatel/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix5.agoda.net/hotelImages/662/6626223/6626223_19022108570072418985.jpg?s=1024x768,"8/1 Le Thanh Nghi - Vinh Nguyen, Vinh Truong, Nha Trang, Vietnam, 57000",8.6,311688,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NhaTrang237,Nha Trang,OYO 227 Trang Anh Hotel,https://www.agoda.com/oyo-227-trang-anh-hotel/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix5.agoda.net/hotelImages/7491241/-1/1a40d58700af888ff12fe4f3abbd55b9.jpg?s=1024x768,"29 Duong 6C, Phuoc Long, Thanh Pho Nha Trang, Khanh hoa, Vietnam, Phuoc Long, Nha Trang, Vietnam, 650000",2.0,295986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang238,Nha Trang,Dreamland Homestay,https://www.agoda.com/dreamland-homestay/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix5.agoda.net/hotelImages/230/2304531/2304531_17071901230054528287.jpg?s=1024x768,"220 Phước Long, Phuoc Long, Nha Trang, Vietnam",9.0,303030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang239,Nha Trang,iHome Nha Trang,https://www.agoda.com/ihome-nha-trang/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1&tspTypes=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/84502989.jpg?k=cbc3ce3360cfcf1ec5048c305f6db2aba28bdedcf49a5163eb1db1abdd39ddc2&o=,"31/E2 Biet Thu, Tan Lap, Nha Trang, Vietnam",8.6,398268,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang240,Nha Trang,Sea Moon Guesthouse,https://www.agoda.com/sea-moon-guesthouse/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix5.agoda.net/hotelImages/303437/-1/25eaca9f6d2851ea3127718e190cb351.jpg?s=1024x768,"100/11 Hung Vuong street, Loc Tho, Nha Trang, Vietnam",7.6,259740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang241,Nha Trang,Aloha Nha Trang Hotel,https://www.agoda.com/aloha-nha-trang-hotel/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix5.agoda.net/hotelImages/6405917/-1/954b6d8bf3eb5b80a2c57d7e1f5f87ec.jpg?s=1024x768,"127 Hong Bang, Tan Lap Ward, Tan Lap, Nha Trang, Vietnam",8.0,722500,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang242,Nha Trang,Remi Hotel,https://www.agoda.com/remi-hotel/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix6.agoda.net/hotelImages/256084/-1/6bb3e6077a540f19a8d9f67027a064c0.jpg?s=1024x768,"34/2 Nguyen Thien Thuat Street, Tan Lap, Nha Trang, Vietnam",7.5,292208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang243,Nha Trang,Siren Flower Hotel,https://www.agoda.com/siren-flower-hotel/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix6.agoda.net/hotelImages/119/1194000/1194000_16072017570044802802.jpg?s=1024x768,"100/1C Tran Phu Street, Loc Tho, Nha Trang, Vietnam",7.2,545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang244,Nha Trang,Diva Guesthouse,https://www.agoda.com/diva-guesthouse/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix5.agoda.net/hotelImages/774/774122/774122_16092021580046695033.jpg?s=1024x768,"24/12A Hung Vuong Street, Loc Tho, Nha Trang, Vietnam, 0084",7.7,389610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang245,Nha Trang,Marilyn Boutique Hotel,https://www.agoda.com/marilyn-boutique-hotel/hotel/all/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/166269783.jpg?k=b7d7962d01f24559cd55d2cea7f76beb8acd93a5a8430f3462f7143d7ce38abc&o=,"51 Duong Hien Quyen, Vinh Hoa, Nha Trang, Vietnam",8.7,469091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang246,Nha Trang,Florida NhaTrang Hotel,https://www.agoda.com/florida-nhatrang-hotel/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix5.agoda.net/hotelImages/7710666/-1/7a53a6f0d9548af8adc5e95e96cc03d9.jpg?s=1024x768,"66 Quang Trung Street, Van Thang, Nha Trang, Vietnam",10.0,904762,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
NhaTrang247,Nha Trang,Light hotel,https://www.agoda.com/light-hotel/hotel/all/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/133862434.jpg?k=b533ba722c2d4b719d956318ef9bed8f3985b4a6039d0df5623cdad651817c39&o=,"Đường hà huy tập Ninh Hải- Ninh Hoà 01, Doc Let, Nha Trang, Vietnam",9.0,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang248,Nha Trang,My Long Hotel,https://www.agoda.com/my-long-hotel/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix5.agoda.net/hotelImages/412/412118/412118_16122213470049867809.jpg?s=1024x768,"26A Nguyen Thien Thuat, Nha Trang, Tan Lap, Nha Trang, Vietnam",7.0,173160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang249,Nha Trang,Nha Trang Wind Sea View Apartments,https://www.agoda.com/nha-trang-wind-sea-view-apartments/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix6.agoda.net/hotelImages/163/1636968/1636968_17041918410052482164.jpg?s=1024x768,"72 Tran Phu Street, Nha Trang ( Inside Starcity Nha Trang Hotel), Loc Tho, Nha Trang, Vietnam",8.9,1363636,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
NhaTrang250,Nha Trang,Rembrandt Hotel Nha Trang,https://www.agoda.com/rembrandt-hotel-nha-trang/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1&tspTypes=2,https://pix5.agoda.net/hotelImages/186561/-1/ba61bef3cb74c527e968631a644b27b1.jpg?s=1024x768,"2 Tran Quang Khai Street, Loc Tho, Nha Trang, Vietnam",7.7,844156,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
NhaTrang251,Nha Trang,Majestic Premium Hotel,https://www.agoda.com/majestic-premium-hotel/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1&tspTypes=5,https://pix5.agoda.net/hotelImages/4899462/-1/3092664f03a426337bf8813fe7a1d17c.jpg?s=1024x768,"96B5/4 Tran Phu Street, Loc Tho, Nha Trang, Vietnam",7.0,1309091,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0
NhaTrang252,Nha Trang,OYO 181 Tam Quy Hotel,https://www.agoda.com/oyo-181-tam-quy-hotel/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix6.agoda.net/hotelImages/6882056/-1/9f6f9c5e605f3110cfc8a340de1b17e8.jpg?s=1024x768,"No.37, 6C Str, Phuoc Long Ward, Nha Trang City, Phuoc Long, Nha Trang, Vietnam, 650000",7.2,241621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang253,Nha Trang,Sea Dream,https://www.agoda.com/sea-dream/hotel/all/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/215712537.jpg?k=810cea97e112539ee134ce8ccd3573fc14daa9cfad15c96d3d5a68eb92f77a8e&o=,"Bãi Nồm Đảo Bình Ba, Cam Ranh, Nha Trang, Vietnam",8.0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang254,Nha Trang,Summering Hotel,https://www.agoda.com/summering-hotel/hotel/all/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/201615545.jpg?k=40db58e3310a02c72aa198182140fc9addcda3189413e9b959bdae845cdae361&o=,"Summering Hotel Khu du lịch Dốc Lết, Ninh Hải, Ninh Hoà, Khánh Hoà, Doc Let, Nha Trang, Vietnam",8.3,750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang255,Nha Trang,Truong Hotel,https://www.agoda.com/truong-hotel/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix6.agoda.net/hotelImages/926007/-1/4ae3366743c0991d8f04db31d9edffe4.jpg?s=1024x768,"99 Pham Van Dong Street, Vinh Hai Ward, Vinh Hai, Nha Trang, Vietnam",7.7,779221,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NhaTrang256,Nha Trang,Phuong Hoa Hotel Nha Trang,https://www.agoda.com/phuong-hoa-hotel-nha-trang/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix6.agoda.net/hotelImages/102/1021350/1021350_15080314130033536910.jpg?s=1024x768,"96 B1/11 Tran Phu Street, Loc Tho, Nha Trang, Vietnam",7.7,147186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang257,Nha Trang,Crown Hotel Nha Trang,https://www.agoda.com/crown-hotel-nha-trang/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix6.agoda.net/hotelImages/6430478/-1/aa23ee9c0d6a35527d0e4a100e224484.jpg?s=1024x768,"19 Da Tuong Street, Vinh Truong, Nha Trang, Vietnam",7.5,765368,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NhaTrang258,Nha Trang,Nha Trang Luxury Serviced Apartment,https://www.agoda.com/nha-trang-luxury-serviced-apartment/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix6.agoda.net/hotelImages/103/1031901/1031901_15082811120035255658.jpg?s=1024x768,"44/34 Biet Thu Street, Tan Lap, Nha Trang, Vietnam",5.5,390909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
